Bitrix ID,Название,Раздел (путь),Ссылка на сайт,Ёмкость (из названия),Напряжение (из названия),Технология (из названия),Бренд? (кандидат),MPN? (кандидат),Цена BYN (бэкап 2026-06-23),Статус цены,В наличии (бэкап),🟥 1С-код (заполнить),🟥 SKU (заполнить)
12401,"Аккумулятор для Vocollect Talkman T2, Talkman T2X (BT-602-1) 3400mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/vocollect,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/vocollect/12401/,3400mah,,,,,,нет данных в бэкапе,,,
12402,"Аккумулятор для Vocollect Talkman T2, Talkman T2X 2600mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/vocollect,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/vocollect/12402/,2600mAh,,,,,,нет данных в бэкапе,,,
12403,Аккумулятор для Zebra Cameo 2 (CC14035-3) 1800mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12403/,1800mah,,,,,,нет данных в бэкапе,,,
12404,Аккумулятор для Zebra Cameo 3 (CC15294-3) 1800mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12404/,1800mah,,,,,,нет данных в бэкапе,,,
12405,"Аккумулятор для Zebra DS3600, DS3678, LI3600 (BTRY-36IAB0E-00) 3400mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12405/,3400mAh,,,,,,нет данных в бэкапе,,,
12406,"Аккумулятор для Zebra DS3600, LI3678, EVM 2200mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12406/,2200mAh,,,,,,нет данных в бэкапе,,,
12407,Аккумулятор для Zebra EC30 1100mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12407/,1100mah,,,,,,нет данных в бэкапе,,,
12408,"Аккумулятор для Zebra EC50, EC55 (BT-0000424A) 4100mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12408/,4100mah,,,,,,нет данных в бэкапе,,,
12409,"Аккумулятор для Zebra EM 220, EM220II (P1002512) 1000mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12409/,1000mAh,,,,,,нет данных в бэкапе,,,
12410,"Аккумулятор для Zebra IMZ320, MZ420L (BT17790-1) 1500mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12410/,1500mah,,,,,,нет данных в бэкапе,,,
12411,Аккумулятор для Zebra MC93 6600mAh,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12411/,6600mAh,,,,,,нет данных в бэкапе,,,
12412,"Аккумулятор для Zebra QL220, QL320 Plus 3400mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12412/,3400mAh,,,,,,нет данных в бэкапе,,,
12413,"Аккумулятор для Zebra QLN220, QLN320, ZQ510 (P1023901) 2600mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12413/,2600mah,,,,,,нет данных в бэкапе,,,
12414,"Аккумулятор для Zebra RS6000, WT6000, WT60A0 (BT-000362) 4600mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12414/,4600mah,,,,,,нет данных в бэкапе,,,
12415,"Аккумулятор для Zebra RW220, RW320 3400mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12415/,3400mAh,,,,,,нет данных в бэкапе,,,
12416,"Аккумулятор для Zebra TC21, TC26 (BT-000409) 3050mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12416/,3050mAh,,,,,,нет данных в бэкапе,,,
12417,Аккумулятор для Zebra TC2x (BT-000409) 3100mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12417/,3100mah,,,,,,нет данных в бэкапе,,,
12418,"Аккумулятор для Zebra TC51, TC52, TC56, TC57 (BT-000314-01) 4200mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12418/,4200mAh,,,,,,нет данных в бэкапе,,,
12419,Аккумулятор для Zebra VC80 2000mAh,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12419/,2000mAh,,,,,,нет данных в бэкапе,,,
12420,"Аккумулятор для Zebra WT6000, WT60A0, RS6000 (BT000262A01) 3200mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12420/,3200mAh,,,,,,нет данных в бэкапе,,,
12421,Аккумулятор для Zebra MC40 (82-160955-01) 2600mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/zebra/12421/,2600mah,,,,,,нет данных в бэкапе,,,
12422,Аккумулятор для резервный Honeywell Dolphin 6500EP 140mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/honeywell,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/honeywell/12422/,140mah,,,,,,нет данных в бэкапе,,,
12423,Аккумулятор для резервный Opticon H15 150mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/opticon,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/opticon/12423/,150mah,,,,,,нет данных в бэкапе,,,
12424,"Аккумулятор для резервный Symbol MC3000, MC3070, MC3090 серии",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12424/,,,,,,,нет данных в бэкапе,,,
12425,Аккумулятор для резервный Symbol MC9090 серии,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12425/,,,,,,,нет данных в бэкапе,,,
12426,"Аккумулятор резервный для Symbol MC50, MC5040 20mAh",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12426/,20mAh,,,,,,нет данных в бэкапе,,,
12427,Аккумулятор усиленный для Datalogic Elf (BT-10) 6800mah,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/datalogic,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/datalogic/12427/,6800mah,,,,,,нет данных в бэкапе,,,
12428,"Аккумулятор усиленный для Intermec 700, 730, 750 3400mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/intermec,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/intermec/12428/,3400mah,,,,,,нет данных в бэкапе,,,
12429,"Аккумулятор усиленный для Symbol MC55, MC65, MC67 (U60493) 3600mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12429/,3600mah,,,,,,нет данных в бэкапе,,,
12430,"Аккумулятор усиленный для Symbol MC70, MC75 3800mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12430/,3800mah,,,,,,нет данных в бэкапе,,,
12431,"Аккумулятор усиленный для Symbol MC9000, MC9090, MC9190 серии 3400mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12431/,3400mah,,,,,,нет данных в бэкапе,,,
12432,"Аккумулятор усиленный для Symbol WT4000, WT4090, WT41N0 4400mah",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12432/,4400mah,,,,,,нет данных в бэкапе,,,
12433,Аккумулятор усиленный для Vocollect Talkman A700 6600mAh,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/vocollect,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/vocollect/12433/,6600mAh,,,,,,нет данных в бэкапе,,,
12434,Резервный Аккумулятор для SYMBOL VC5090 (GP75AAAH3AMXZ) 700mAh,akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12434/,700mAh,,,,,,нет данных в бэкапе,,,
12435,"Резервный аккумулятор Symbol MC3100, MC3190, MC70, MC75 серии",akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-skanerov-shtrikh-kodov-i-terminalov/symbol/12435/,,,,,,,нет данных в бэкапе,,,
1397,"Аккумулятор Casil CA 1208 (AGM, 0.8Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1397/,0.8Ah,,AGM,Casil,CA 1208,23,ok,Y,,
1398,"Аккумулятор Delta DTM 12008 (AGM, 0.8Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1398/,0.8Ah,,AGM,Delta,DTM 12008,20,ok,Y,,
1399,"Аккумулятор Robiton VRLA12-0.8 (AGM, 0.8Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1399/,0.8Ah,,AGM,Robiton,VRLA12-0.8,11,ok,Y,,
1400,"Аккумулятор Delta DT 401 (AGM, 1Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1400/,1Ah,,AGM,Delta,DT 401,7,ok,Y,,
1401,"Аккумулятор Delta DT 12012 (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1401/,1.2Ah,,AGM,Delta,DT 12012,20,ok,Y,,
1402,"Аккумулятор Delta DT 6012 (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1402/,1.2Ah,,AGM,Delta,DT 6012,11,ok,Y,,
1403,"Аккумулятор Delta DTM 12012 (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1403/,1.2Ah,,AGM,Delta,DTM 12012,19,ok,Y,,
1404,"Аккумулятор Delta DTM 6012 (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1404/,1.2Ah,,AGM,Delta,DTM 6012,12,ok,Y,,
1405,"Аккумулятор Fiamm FG10121 (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1405/,1.2Ah,,AGM,Fiamm,FG10121,35,ok,Y,,
1406,"Аккумулятор Fiamm FG20121 (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1406/,1.2Ah,,AGM,Fiamm,FG20121,40,ok,Y,,
1407,"Аккумулятор Fiamm FG20121A (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1407/,1.2Ah,,AGM,Fiamm,FG20121A,43,ok,Y,,
1408,"Аккумулятор MNB MS 1.2-6 F1 (AGM, 1.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1408/,1.2Ah,,AGM,MNB,MS 1.2-6 F1,10,ok,Y,,
1409,"Аккумулятор Casil CA 1213 (AGM, 1.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1409/,1.3Ah,,AGM,Casil,CA 1213,13,ok,Y,,
1410,"Аккумулятор Casil CA 613 (AGM, 1.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1410/,1.3Ah,,AGM,Casil,CA 613,9,ok,Y,,
1412,"Аккумулятор MNB MS 1.3-12 F1 (AGM, 1.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1412/,1.3Ah,,AGM,MNB,MS 1.3-12 F1,17,ok,Y,,
1413,"Аккумулятор Robiton VRLA12-1.3 (AGM, 1.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1413/,1.3Ah,,AGM,Robiton,VRLA12-1.3,12,ok,Y,,
1414,"Аккумулятор Robiton VRLA6-1.3 (AGM, 1.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1414/,1.3Ah,,AGM,Robiton,VRLA6-1.3,13,ok,Y,,
1415,"Аккумулятор Ventura GP 12-1.3 (AGM, 1.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1415/,1.3Ah,,AGM,Ventura,GP 12-1.3,20,ok,Y,,
1416,"Аккумулятор Ventura GP 6-1.3 (AGM, 1.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1416/,1.3Ah,,AGM,Ventura,GP 6-1.3,10,ok,Y,,
1417,"Аккумулятор Delta DT 6015 (AGM, 1.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1417/,1.5Ah,,AGM,Delta,DT 6015,11,ok,Y,,
1418,"Аккумулятор CSB HRL12390W FR (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1418/,100Ah,,AGM,CSB,HRL12390W FR,1127,ok,Y,,
1419,"Аккумулятор Delta DT 12100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1419/,100Ah,,AGM,Delta,DT 12100,,zero_or_invalid,Y,,
1420,"Аккумулятор Delta DTM 12100 L (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1420/,100Ah,,AGM,Delta,DTM 12100 L,,zero_or_invalid,Y,,
1421,"Аккумулятор Delta FTS 12-100X (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1421/,100Ah,,AGM,Delta,FTS 12-100X,613,ok,Y,,
1422,"Аккумулятор Delta HRL 12-100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1422/,100Ah,,AGM,Delta,HRL 12-100,674,ok,Y,,
1423,"Аккумулятор Delta HRL 12-470W (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1423/,100Ah,,AGM,Delta,HRL 12-470W,568,ok,Y,,
1425,"Аккумулятор Fiamm 12FIT100/19 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1425/,100Ah,,AGM,Fiamm,12FIT100/19,589,ok,Y,,
1426,"Аккумулятор Fiamm 12FIT100/23 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1426/,100Ah,,AGM,Fiamm,12FIT100/23,813,ok,Y,,
1427,"Аккумулятор Fiamm 12FLB400 P (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1427/,100Ah,,AGM,Fiamm,12FLB400 P,718.5,ok,Y,,
1429,"Аккумулятор Fiamm 12FGL100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1429/,100Ah,,AGM,Fiamm,12FGL100,1050,ok,Y,,
1430,"Аккумулятор Fiamm 6SLA100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1430/,100Ah,,AGM,Fiamm,6SLA100,735,ok,Y,,
1431,"Аккумулятор Fiamm FG2A007 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1431/,100Ah,,AGM,Fiamm,FG2A007,812,ok,Y,,
1433,"Аккумулятор MNB MM 100-12 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1433/,100Ah,,AGM,MNB,MM 100-12,542,ok,Y,,
1434,"Аккумулятор MNB MNG 100-12 для ИБП (GEL, 100Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1434/,100Ah,,GEL,MNB,MNG 100-12,560,ok,Y,,
1435,"Аккумулятор MNB MR 100-12FT (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1435/,100Ah,,AGM,MNB,MR 100-12FT,619,ok,Y,,
1436,"Аккумулятор Ventura FT 12-100 для ИБП (GEL, 100Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1436/,100Ah,,GEL,Ventura,FT 12-100,660,ok,Y,,
1437,"Аккумулятор Ventura GP 12-100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1437/,100Ah,,AGM,Ventura,GP 12-100,490,ok,Y,,
1438,"Аккумулятор Ventura GPL 12-100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1438/,100Ah,,AGM,Ventura,GPL 12-100,,zero_or_invalid,Y,,
1439,"Аккумулятор Ventura VG 12-100 для ИБП (GEL, 100Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1439/,100Ah,,GEL,Ventura,VG 12-100,624,ok,Y,,
